rated,turns,game_result,winner,opening_moves,estimated_time,rating_difference
1,71,3,0,2,8.0,-6
1,90,2,2,9,30.0,-6
1,29,2,0,8,20.0,-68
1,87,3,0,4,22.0,27
1,52,2,2,8,17.0,19
1,53,3,0,8,15.0,18
1,83,2,0,2,14.0,55
1,67,2,2,1,14.0,-35
1,94,3,2,3,20.0,-51
1,137,0,0,8,15.0,-48
1,56,2,2,9,25.0,-105
1,35,2,0,3,21.0,103
1,84,3,2,2,10.0,-10
1,37,3,0,8,18.0,45
1,120,3,2,7,18.0,-25
1,77,3,0,3,20.0,-17
1,91,3,0,6,23.0,-13
1,81,0,0,8,19.0,51
1,114,3,2,4,17.0,70
1,38,0,2,4,13.0,27
1,106,3,2,4,12.0,36
1,58,2,2,6,12.0,-16
1,111,3,0,3,18.0,0
1,59,2,0,7,15.0,-16
1,46,3,2,4,15.0,39
1,122,1,1,5,15.0,-42
1,39,3,0,5,15.0,22
1,77,3,0,5,15.0,-46
1,99,2,0,4,15.0,26
1,102,0,2,5,15.0,-6
1,112,3,2,2,15.0,31
1,38,0,2,2,13.0,-25
0,96,0,2,4,8.0,185
1,63,2,0,3,10.0,-19
1,23,2,0,9,10.0,248
1,64,2,2,10,10.0,-224
1,46,2,0,10,10.0,194
1,67,2,2,10,10.0,-158
0,102,2,2,4,20.0,-117
0,48,2,2,4,13.0,-319
1,43,2,0,4,15.0,349
0,100,2,2,7,25.0,85
0,130,1,1,4,10.0,-158
0,65,2,0,4,15.0,320
0,41,1,1,5,15.0,47
0,36,2,0,5,15.0,158
0,82,0,2,4,15.0,-158
0,13,2,0,4,15.0,158
0,52,2,2,1,16.0,-255
0,39,3,0,2,16.0,255
0,71,2,2,9,10.0,127
1,106,3,2,3,15.0,-84
1,90,2,2,8,15.0,55
1,30,2,2,4,15.0,-331
1,111,3,0,6,10.0,-3
0,32,2,2,3,15.0,3
1,71,2,0,2,10.0,442
0,40,2,2,2,15.0,-462
0,97,2,0,6,37.0,-89
0,117,1,1,3,37.0,524
1,62,2,2,9,9.0,-263
0,14,2,0,11,27.0,851
0,101,3,0,4,17.0,323
0,69,3,0,2,17.0,276
0,55,2,0,9,17.0,-62
0,32,2,2,4,17.0,-54
0,26,2,2,5,17.0,-694
0,17,2,0,9,17.0,145
0,47,3,0,10,17.0,-330
0,85,3,0,10,17.0,-270
0,72,2,2,3,18.0,-180
1,27,1,1,14,17.0,139
0,86,1,1,4,50.0,952
0,52,0,2,5,20.0,-1121
0,97,1,1,2,25.0,0
0,52,2,2,2,13.0,-709
0,63,0,0,6,10.0,1022
0,86,2,2,2,23.0,-1121
0,82,3,2,8,33.0,407
0,50,0,2,8,8.0,531
1,28,2,2,7,25.0,-18
1,135,3,0,5,25.0,228
0,105,2,0,5,33.0,-376
0,33,2,0,6,10.0,-376
0,11,2,0,3,10.0,303
0,80,1,1,2,18.0,123
0,51,2,0,8,13.0,17
0,54,2,2,3,15.0,75
0,16,2,2,6,10.0,-95
0,17,2,0,9,15.0,141
0,74,3,2,6,28.0,669
0,119,1,1,7,10.0,387
0,11,2,2,6,10.0,-120
0,127,1,1,5,15.0,-645
0,51,2,0,7,15.0,645
0,42,2,2,2,15.0,-645
0,63,2,0,6,15.0,645
0,48,2,2,1,15.0,-645
0,28,2,0,3,15.0,645
0,56,2,2,1,15.0,-645
0,23,2,0,3,15.0,645
0,48,2,2,1,15.0,-645
0,57,2,0,11,15.0,645
0,44,2,2,12,8.0,-372
0,33,2,0,11,8.0,372
0,61,2,0,6,16.0,648
0,54,3,2,2,16.0,-648
0,15,2,0,9,17.0,146
0,16,2,0,3,17.0,-146
0,57,2,0,1,8.0,-222
0,105,2,2,2,16.0,-648
0,23,2,0,9,16.0,648
0,53,2,2,2,16.0,-648
0,25,2,0,7,16.0,648
0,22,2,2,14,15.0,-23
0,34,3,2,3,11.0,-648
0,36,2,0,5,11.0,648
0,86,2,2,3,11.0,-648
0,91,2,0,5,11.0,648
0,88,2,2,11,30.0,148
0,38,2,2,2,15.0,-752
0,67,2,0,5,15.0,729
0,52,2,2,2,15.0,-729
0,29,2,0,5,15.0,729
0,62,2,2,3,15.0,-729
1,142,2,2,4,25.0,300
1,23,2,0,9,13.0,36
1,128,2,2,2,10.0,0
1,130,0,2,5,15.0,-11
0,119,0,0,4,10.0,-16
0,49,3,0,1,10.0,-16
1,129,1,1,7,10.0,-79
1,69,3,0,1,10.0,-29
1,67,3,0,3,10.0,-52
0,35,2,0,2,10.0,132
0,49,3,0,4,10.0,14
1,107,1,1,6,11.0,-116
1,14,2,2,4,15.0,31
1,38,2,2,6,10.0,-21
1,29,2,0,6,10.0,1
1,128,3,2,5,10.0,2
1,52,3,2,3,10.0,10
1,36,2,0,3,10.0,-33
1,63,2,0,6,10.0,13
1,137,2,0,4,10.0,-18
1,54,2,2,8,10.0,-112
1,32,2,2,10,10.0,-36
1,55,2,0,3,10.0,-4
1,90,3,2,8,10.0,-69
1,53,2,0,8,10.0,50
1,64,3,2,1,10.0,-5
1,37,2,0,4,10.0,-18
1,45,2,0,3,10.0,64
1,92,3,2,4,10.0,-18
1,66,0,2,4,10.0,-92
1,22,2,0,5,10.0,115
1,81,0,0,6,10.0,-46
1,51,3,0,6,10.0,-20
1,68,2,2,5,10.0,-6
1,64,2,0,4,10.0,-41
1,48,2,2,3,10.0,8
1,72,2,2,2,10.0,-3
1,107,2,0,3,10.0,-9
1,65,3,0,1,10.0,-13
1,104,2,0,3,10.0,-18
1,66,2,2,5,10.0,7
1,127,2,0,1,10.0,-31
1,88,2,2,6,10.0,59
1,42,2,2,3,10.0,19
1,51,1,1,4,10.0,-21
1,95,2,0,7,10.0,0
1,59,3,0,4,10.0,-1
0,51,2,0,6,10.0,-151
0,46,2,2,5,10.0,-370
0,21,0,0,7,10.0,128
0,58,0,2,8,10.0,-770
1,38,0,2,2,10.0,-1273
1,72,3,2,6,10.0,34
1,68,1,1,14,10.0,-112
1,132,3,2,6,10.0,89
1,22,2,0,4,10.0,223
1,56,2,2,7,10.0,-236
1,85,3,0,8,25.0,163
1,44,2,2,9,25.0,-360
1,80,0,2,11,25.0,-193
1,43,2,0,16,25.0,139
1,98,3,2,15,25.0,6
1,43,3,0,7,25.0,-88
1,57,1,1,8,25.0,110
1,70,3,2,5,25.0,-277
1,49,2,0,7,25.0,-22
1,107,2,0,4,25.0,114
1,52,3,2,5,25.0,66
1,39,2,0,10,25.0,0
0,79,1,1,9,27.0,780
1,49,2,0,5,17.0,127
1,113,2,0,3,12.0,56
1,100,2,2,5,20.0,-100
0,88,2,2,5,20.0,-323
1,54,2,2,10,20.0,-115
0,116,3,2,4,20.0,-310
1,64,2,2,4,11.0,-312
0,65,2,0,2,30.0,95
0,54,2,2,8,30.0,-95
0,29,2,0,2,30.0,95
1,51,0,0,5,20.0,-197
1,125,3,0,8,16.0,-75
1,59,2,0,7,10.0,309
0,72,2,2,9,27.0,133
1,45,2,0,8,10.0,-297
0,66,2,2,11,10.0,174
0,101,3,0,3,20.0,51
1,63,2,0,5,13.0,23
1,92,1,1,3,20.0,25
0,108,1,1,17,12.0,202
0,28,2,2,5,22.0,-472
1,14,2,2,7,10.0,12
1,40,2,0,8,23.0,4
0,4,2,0,4,22.0,452
0,21,3,0,6,12.0,452
0,37,3,0,4,11.0,215
1,38,2,2,6,10.0,174
1,75,2,0,17,10.0,120
1,108,3,2,6,10.0,6
1,41,2,0,6,10.0,478
1,80,0,2,4,10.0,34
1,65,2,0,3,10.0,-170
1,33,2,0,4,10.0,301
1,53,2,0,4,10.0,-321
1,84,3,2,4,10.0,321
1,49,2,0,9,10.0,565
1,20,2,2,5,10.0,-713
1,62,2,2,3,10.0,-839
1,51,2,0,16,10.0,-13
1,53,2,0,4,30.0,178
1,33,2,0,4,30.0,175
1,92,2,2,3,25.0,-169
1,27,3,0,6,25.0,156
1,31,2,0,10,22.0,-117
1,63,1,1,9,17.0,-139
1,89,2,2,2,22.0,201
1,70,2,2,3,42.0,-196
1,72,2,0,5,38.0,-97
1,72,2,0,9,38.0,116
1,64,1,1,5,42.0,80
1,41,2,0,11,42.0,-108
1,58,2,0,5,42.0,116
1,70,2,2,2,42.0,131
1,33,2,0,3,42.0,-146
1,41,2,0,5,42.0,111
1,33,2,0,11,42.0,88
1,50,2,2,6,42.0,-78
1,104,3,2,1,42.0,-149
1,51,2,0,5,42.0,-121
1,37,2,2,3,42.0,-151
1,48,2,2,11,42.0,-138
1,118,2,2,5,42.0,134
1,116,0,2,9,10.0,351
1,96,2,2,4,10.0,-298
1,53,2,0,14,42.0,-113
1,45,2,2,6,42.0,-106
1,51,2,0,9,42.0,-24
1,25,2,0,9,10.0,-11
1,82,2,2,5,10.0,35
1,68,3,2,4,10.0,-460
1,37,2,0,7,10.0,247
1,73,3,0,2,10.0,535
1,64,3,2,11,10.0,-369
1,79,3,0,5,10.0,58
1,83,3,0,7,10.0,271
1,54,2,2,11,10.0,-39
0,25,2,2,7,14.0,-431
0,22,2,0,3,13.0,669
1,73,3,0,3,10.0,-147
1,71,2,0,5,33.0,107
0,72,2,2,8,17.0,1008
1,67,2,0,7,10.0,5
1,57,0,0,7,22.0,110
1,99,3,0,10,10.0,274
1,87,1,1,3,10.0,-5
1,24,1,1,11,8.0,-110
1,103,3,0,4,10.0,49
1,38,1,1,4,10.0,-54
1,92,3,2,4,10.0,56
0,85,3,0,20,27.0,1021
1,64,3,2,12,10.0,-25
1,106,3,2,5,10.0,61
1,77,1,1,5,10.0,36
1,48,3,2,3,10.0,50
1,23,2,2,8,10.0,-134
1,89,0,0,5,10.0,158
1,51,3,0,4,10.0,-7
1,76,2,2,5,10.0,-81
1,56,2,2,3,10.0,-95
1,60,3,2,4,10.0,-9
1,62,2,2,5,10.0,7
1,43,3,0,4,10.0,97
1,37,2,0,3,10.0,-697
1,49,3,0,7,15.0,-249
0,54,3,2,8,15.0,249
1,39,2,0,5,10.0,47
1,114,3,2,9,10.0,-66
1,76,1,1,5,10.0,121
1,118,2,2,5,10.0,-109
1,126,1,1,11,10.0,89
1,20,2,2,5,10.0,35
1,53,2,0,2,10.0,23
1,63,3,0,2,10.0,-106
1,28,2,0,4,10.0,90
1,59,2,2,2,10.0,32
1,49,2,0,3,10.0,-50
1,57,3,0,1,10.0,24
1,50,2,2,3,10.0,77
1,55,3,0,5,10.0,-21
1,106,3,2,2,10.0,-89
1,104,3,2,6,10.0,92
1,93,2,0,8,10.0,16
1,62,2,2,7,10.0,83
1,10,2,2,5,10.0,-103
1,95,0,0,2,10.0,162
1,137,2,0,7,10.0,71
1,24,2,2,5,10.0,-53
1,117,2,0,1,10.0,27
1,85,0,0,3,10.0,12
1,86,2,2,5,10.0,9
1,60,2,2,2,10.0,22
1,137,0,0,1,10.0,-22
1,105,0,0,5,10.0,-17
1,60,2,2,5,10.0,48
1,108,1,1,7,10.0,-48
0,118,2,2,5,15.0,-336
0,61,2,0,5,15.0,-70
0,129,1,1,5,15.0,-70
0,135,0,0,1,15.0,-16
1,46,2,2,7,15.0,-32
1,93,2,0,6,15.0,4
1,8,2,2,6,15.0,5
1,35,2,2,8,15.0,-140
1,117,1,1,3,15.0,-174
1,13,2,0,1,15.0,109
1,28,2,2,5,15.0,-89
1,29,2,0,7,15.0,-110
1,52,2,2,2,10.0,3
1,82,2,2,4,10.0,13
1,85,2,0,3,10.0,366
1,64,2,2,4,10.0,19
1,35,2,0,4,10.0,53
1,54,2,2,7,10.0,102
1,49,2,0,2,10.0,381
1,129,3,0,2,10.0,-7
1,29,2,0,12,10.0,-176
1,67,2,0,9,10.0,264
1,64,2,2,9,10.0,-103
1,120,2,2,16,10.0,-211
1,43,3,0,6,10.0,568
1,30,2,2,6,10.0,-503
0,136,2,2,12,8.0,51
1,73,1,1,6,11.0,-143
1,40,0,2,4,10.0,-76
1,44,2,2,5,8.0,30
1,117,2,0,13,8.0,-77
1,38,2,2,8,8.0,131
1,51,3,0,13,8.0,-195
1,81,0,0,10,10.0,424
1,64,2,2,8,25.0,47
1,139,2,0,5,10.0,-129
1,83,2,0,3,8.0,10
1,46,2,2,7,8.0,-35
1,74,2,2,12,16.0,166
1,90,3,2,14,8.0,-188
1,62,2,0,6,8.0,286
1,32,2,2,5,10.0,89
1,70,3,2,9,15.0,238
0,68,0,2,7,12.0,0
0,94,2,2,3,12.0,0
0,103,1,1,12,12.0,0
1,17,3,0,5,11.0,64
1,39,2,2,6,8.0,-203
1,138,0,2,5,10.0,-20
1,65,2,0,4,10.0,32
1,69,3,0,4,10.0,-106
1,116,0,2,3,10.0,134
1,75,3,0,3,10.0,-41
1,57,2,2,2,10.0,-37
1,49,2,0,2,10.0,17
1,78,3,2,9,10.0,5
0,12,2,0,2,10.0,-386
0,38,2,2,2,10.0,-74
0,67,2,0,4,10.0,466
0,55,2,0,9,10.0,-229
1,70,2,2,4,15.0,40
0,43,2,0,4,15.0,204
1,59,2,0,2,10.0,71
0,47,2,0,3,20.0,94
0,10,2,2,3,20.0,-94
1,103,0,0,3,8.0,-108
1,53,2,0,4,10.0,98
1,63,0,0,4,8.0,31
1,38,2,2,4,10.0,-154
1,28,2,2,5,25.0,-6
1,35,2,2,4,25.0,-211
1,115,3,0,5,10.0,-41
0,51,2,0,8,27.0,194
0,64,2,2,17,13.0,251
0,57,1,1,7,20.0,-256
0,38,1,1,10,33.0,-650
0,69,2,0,6,32.0,297
0,40,2,2,7,20.0,471
0,137,1,1,8,12.0,-650
0,82,2,2,17,15.0,66
0,40,2,2,2,8.0,66
0,58,0,2,3,17.0,471
0,59,2,0,13,20.0,256
1,69,1,1,9,40.0,259
0,48,3,2,9,10.0,-755
0,69,3,0,7,10.0,755
0,42,2,2,16,20.0,482
1,27,2,2,10,10.0,117
1,115,3,0,4,15.0,69
1,42,0,2,7,11.0,-111
1,73,2,0,5,11.0,93
0,5,0,0,3,50.0,708
1,53,2,0,4,10.0,43
1,57,2,2,3,10.0,-342
0,39,3,0,5,21.0,463
1,50,2,2,6,10.0,83
1,55,2,0,10,10.0,77
1,35,3,0,4,10.0,431
1,104,2,2,4,10.0,-9
0,83,0,0,3,27.0,-1013
1,131,1,1,2,8.0,-106
1,120,2,2,5,10.0,-63
1,47,2,0,10,10.0,44
1,48,2,2,11,10.0,143
1,52,2,2,9,10.0,-238
1,83,2,2,4,10.0,30
1,107,2,0,5,10.0,275
1,39,3,0,15,10.0,124
1,64,2,2,8,10.0,-107
1,42,3,2,8,10.0,-217
1,48,2,2,6,10.0,-304
1,43,2,0,4,10.0,383
1,62,2,2,9,10.0,-447
1,32,2,0,3,10.0,162
1,83,3,0,6,10.0,441
1,70,2,2,9,10.0,273
1,58,2,2,8,10.0,-396
1,52,2,2,8,10.0,27
1,56,3,2,1,10.0,-581
1,48,2,2,5,10.0,220
1,54,2,2,5,10.0,-204
1,66,2,2,10,50.0,-432
0,7,1,1,1,15.0,7
0,122,3,2,6,29.0,-202
1,19,1,1,6,29.0,-216
1,123,3,0,6,29.0,-257
1,25,3,0,8,29.0,247
1,22,3,2,6,29.0,-236
1,79,3,0,2,29.0,225
1,105,2,0,4,16.0,213
1,22,3,2,6,16.0,-201
1,84,2,0,3,20.0,-303
1,44,3,2,1,20.0,-207
1,15,2,0,3,8.0,705
1,23,3,0,4,32.0,477
1,50,3,2,2,10.0,-353
1,81,2,0,4,10.0,346
1,46,2,2,3,10.0,-340
1,64,2,2,4,11.0,-182
1,68,2,2,7,8.0,-152
1,93,2,0,7,8.0,135
1,74,2,2,7,8.0,-118
0,90,0,2,13,25.0,389
1,63,2,0,6,10.0,342
1,65,2,2,6,10.0,-3
1,17,0,0,4,10.0,-19
1,37,2,0,11,10.0,177
1,55,2,0,10,10.0,-66
1,73,2,2,2,10.0,111
1,35,2,0,6,10.0,-25
1,56,3,2,5,10.0,-524
1,39,2,0,9,10.0,-78
1,99,3,0,4,10.0,87
1,57,2,2,10,10.0,-62
1,110,3,2,3,10.0,-112
1,51,2,2,10,10.0,158
1,94,3,2,1,10.0,-55
1,45,2,0,6,10.0,20
1,33,2,2,3,10.0,-82
1,54,2,2,7,10.0,204
1,66,2,2,17,10.0,16
1,93,2,0,6,10.0,26
1,79,2,2,11,10.0,-292
1,78,2,2,1,10.0,5
1,44,2,2,3,10.0,-36
0,77,3,0,3,25.0,6
0,117,1,1,4,10.0,-32
1,44,2,2,3,25.0,-68
1,39,2,0,3,25.0,88
1,53,0,0,4,10.0,268
1,73,2,2,6,25.0,-12
1,61,0,0,7,10.0,165
1,49,3,0,3,25.0,214
0,10,2,2,3,10.0,-136
0,38,2,2,5,10.0,-57
1,24,2,2,7,10.0,-256
1,45,2,0,2,10.0,303
0,50,2,0,1,18.0,45
0,47,2,2,2,10.0,162
1,16,3,2,2,10.0,-52
1,46,2,2,4,10.0,33
1,71,3,0,4,10.0,-28
1,63,3,0,2,10.0,-207
1,49,2,0,3,10.0,19
1,7,2,0,3,10.0,35
1,49,3,0,3,10.0,7
1,134,3,2,8,10.0,-34
1,18,2,2,4,10.0,-19
1,99,2,0,8,10.0,96
1,131,3,0,6,10.0,88
1,60,2,2,4,10.0,0
1,104,3,2,4,10.0,159
1,44,2,2,7,10.0,-380
0,58,2,2,10,23.0,-1407
1,41,2,0,5,10.0,577
1,56,3,2,6,10.0,-622
1,49,2,0,6,10.0,1017
1,57,3,0,5,10.0,-82
1,111,2,0,3,10.0,357
1,46,3,2,7,10.0,45
1,70,2,2,4,10.0,-91
1,75,0,0,5,10.0,43
1,41,2,0,3,10.0,161
1,32,3,2,6,10.0,0
1,86,0,2,4,10.0,-24
1,27,3,0,5,10.0,-32
1,51,2,0,5,10.0,28
1,28,2,2,5,10.0,0
1,89,2,0,6,10.0,13
1,33,2,2,6,10.0,29
0,50,2,0,1,15.0,766
0,24,2,2,8,15.0,-766
0,86,2,2,10,8.0,-951
0,74,2,2,10,45.0,-951
1,72,3,2,1,10.0,74
1,92,0,2,5,10.0,-182
1,48,2,2,3,10.0,-207
1,73,2,2,2,10.0,-107
1,66,2,0,6,10.0,-303
1,122,1,1,5,10.0,-278
1,124,0,2,7,10.0,44
1,70,2,2,2,10.0,-99
1,39,3,0,6,10.0,153
1,39,2,0,8,10.0,-231
1,110,0,2,4,10.0,-16
1,52,2,0,6,10.0,186
1,87,0,0,3,10.0,-74
1,50,2,0,6,10.0,214
1,63,2,0,6,10.0,210
1,121,3,0,2,10.0,-60
1,36,2,0,5,10.0,29
1,82,2,2,6,10.0,86
1,128,2,2,8,10.0,-17
1,57,3,0,5,10.0,30
1,61,2,0,6,10.0,65
1,75,0,0,5,10.0,-2
1,64,2,2,3,10.0,-133
1,60,0,2,7,10.0,-41
1,93,0,0,4,10.0,-169
1,44,1,1,5,10.0,225
1,92,2,2,12,10.0,-458
1,92,0,2,4,10.0,52
1,95,2,0,5,10.0,51
1,56,2,0,11,10.0,70
1,32,3,2,7,10.0,-145
1,89,0,0,6,10.0,-397
1,77,2,0,1,10.0,533
1,31,2,0,9,10.0,-202
1,59,2,0,5,10.0,255
1,138,0,1,6,10.0,-407
1,26,2,2,5,10.0,-126
1,92,2,2,4,10.0,-54
1,60,3,2,3,10.0,146
1,60,2,2,5,10.0,-46
1,70,3,2,3,10.0,63
1,24,2,2,5,10.0,66
1,62,3,2,1,10.0,-532
1,39,3,0,4,10.0,-401
1,52,3,2,4,10.0,-117
1,125,2,2,4,10.0,-91
1,34,2,2,5,10.0,-308
1,32,2,0,2,10.0,97
1,48,2,2,7,10.0,-211
0,61,2,0,2,27.0,-162
0,106,2,2,5,22.0,238
0,54,2,2,1,40.0,550
1,68,0,2,3,10.0,46
1,137,3,0,8,10.0,10
1,59,3,0,4,10.0,594
1,85,1,1,1,10.0,-382
0,103,3,0,4,15.0,481
0,32,2,0,2,15.0,481
1,113,0,0,4,10.0,108
1,46,2,2,3,10.0,-76
1,52,3,2,2,10.0,-389
1,104,3,2,14,10.0,-256
1,97,2,0,2,10.0,106
1,55,2,0,2,10.0,59
1,84,3,2,4,10.0,-194
1,60,0,2,2,10.0,-24
1,57,3,0,2,10.0,45
1,72,2,2,8,10.0,-292
1,69,2,0,2,10.0,296
1,86,2,2,3,10.0,-328
1,37,1,1,1,10.0,17
1,41,2,2,6,10.0,-607
1,60,2,2,3,10.0,-227
1,138,2,2,2,10.0,-218
1,111,2,0,4,10.0,13
1,107,3,0,2,10.0,-11
1,28,3,2,14,10.0,30
1,64,3,2,2,10.0,-484
1,139,1,1,2,10.0,-157
1,82,3,2,1,10.0,16
1,78,2,2,2,10.0,-478
1,71,1,1,1,10.0,237
1,23,3,0,3,10.0,-348
1,45,2,0,4,10.0,25
1,117,3,0,2,10.0,176
1,111,2,0,2,10.0,243
1,94,2,2,1,10.0,-37
1,47,3,0,5,10.0,551
1,115,2,0,4,10.0,-280
1,97,3,0,2,10.0,649
0,31,3,0,5,8.0,0
1,16,2,2,5,10.0,119
1,44,2,2,5,10.0,62
0,99,0,0,3,13.0,-1121
0,23,2,0,4,10.0,850
0,28,2,2,7,50.0,717
1,53,2,0,3,8.0,91
1,21,2,0,3,8.0,97
1,40,2,0,4,8.0,-119
1,54,2,2,2,8.0,62
1,36,3,2,1,8.0,4
1,60,2,2,2,8.0,-174
1,35,3,0,3,8.0,181
1,54,2,2,4,8.0,54
1,34,2,2,2,8.0,60
1,64,2,0,8,8.0,179
1,37,2,2,9,8.0,80
1,51,2,0,3,8.0,-40
1,135,1,1,3,8.0,146
1,99,2,0,8,8.0,-199
1,65,2,0,4,8.0,-58
1,43,3,0,6,8.0,21
1,80,3,2,2,8.0,-67
1,51,3,0,7,8.0,146
1,100,2,2,2,8.0,71
1,44,3,2,1,8.0,16
1,77,1,1,6,8.0,-135
1,66,2,2,2,8.0,-91
1,120,3,2,1,8.0,54
1,94,2,0,3,8.0,-80
1,51,2,0,1,8.0,62
1,127,3,0,4,8.0,-89
1,96,2,0,2,8.0,72
0,78,0,2,11,37.0,-573
1,88,3,2,11,10.0,-577
1,113,3,0,10,10.0,573
1,21,2,0,12,15.0,39
1,20,2,2,4,19.0,-61
1,60,2,2,5,20.0,53
1,57,2,0,2,17.0,-117
1,57,2,0,7,20.0,178
0,52,2,2,3,15.0,-235
0,18,2,2,10,10.0,222
0,120,3,2,4,10.0,-222
0,105,3,0,2,10.0,222
0,39,1,1,8,10.0,1024
0,26,2,2,6,15.0,-187
0,66,0,2,4,15.0,-48
1,47,3,0,8,25.0,-17
1,25,2,2,9,25.0,-52
1,61,2,0,4,10.0,6
1,49,2,0,4,25.0,39
1,57,3,0,5,25.0,-13
1,58,3,2,3,10.0,-29
0,30,2,2,3,16.0,28
1,12,2,2,2,12.0,117
1,34,2,2,6,12.0,-101
1,81,2,0,4,12.0,84
1,107,3,0,3,12.0,-393
1,17,2,0,6,12.0,388
1,78,2,2,2,12.0,-46
1,42,3,2,2,12.0,-27
1,61,0,0,1,9.0,-54
1,50,2,2,6,9.0,-34
1,88,2,2,2,9.0,-12
1,9,2,0,1,13.0,302
1,26,2,2,2,13.0,-294
1,47,2,2,2,18.0,-258
1,5,2,0,3,12.0,79
1,37,1,1,2,8.0,-272
1,109,2,0,2,18.0,28
1,59,2,2,2,11.0,-227
0,46,2,2,6,30.0,-5
1,50,3,2,3,18.0,-59
1,40,2,2,2,16.0,-301
1,53,0,0,6,10.0,353
0,15,2,0,3,15.0,-28
0,52,2,0,6,8.0,29
0,32,2,2,2,8.0,35
0,99,2,0,2,10.0,301
0,19,2,0,8,10.0,195
1,89,3,0,2,10.0,77
1,71,3,0,8,15.0,82
1,43,3,0,3,14.0,-97
0,48,3,2,3,10.0,95
0,34,3,2,5,20.0,133
1,63,3,0,6,12.0,-138
1,79,2,0,5,10.0,399
1,48,2,2,3,10.0,-50
1,76,2,2,3,10.0,-117
1,54,3,2,6,10.0,-273
1,131,3,0,11,10.0,20
1,48,2,2,4,20.0,-526
1,89,2,0,5,20.0,524
1,88,3,2,5,10.0,183
0,92,2,2,6,22.0,0
0,52,3,2,6,8.0,-801
0,65,2,0,11,37.0,572
1,73,3,0,4,10.0,157
1,57,3,0,8,10.0,-227
1,13,2,0,7,10.0,249
1,29,2,2,6,10.0,-173
1,38,2,2,6,10.0,53
1,44,2,0,2,10.0,-169
1,33,3,0,4,10.0,205
1,24,3,2,4,10.0,152
1,16,0,2,4,10.0,157
1,53,3,0,4,10.0,358
1,89,2,0,4,10.0,3
1,22,2,0,6,10.0,178
1,67,0,0,3,10.0,-12
1,113,3,0,2,10.0,-165
1,76,2,0,3,10.0,-111
1,55,2,0,7,10.0,66
0,56,2,2,4,10.0,-376
0,56,3,2,11,10.0,-492
0,41,2,0,3,10.0,533
0,75,3,0,2,10.0,466
0,59,3,0,3,30.0,533
0,27,2,2,2,10.0,-531
1,15,3,0,2,10.0,16
0,84,0,2,3,10.0,137
0,29,2,2,2,10.0,164
0,19,3,0,5,15.0,44
0,79,2,0,7,37.0,645
0,117,0,0,6,10.0,720
0,36,1,1,7,17.0,-722
0,109,2,0,13,25.0,-302
0,101,2,0,2,40.0,-302
0,56,2,2,8,45.0,-666
0,67,2,0,12,40.0,683
0,32,1,1,2,17.0,602
0,49,2,0,16,45.0,819
0,77,2,0,16,15.0,819
0,34,3,2,7,50.0,-698
0,39,2,2,7,47.0,302
0,29,2,0,6,22.0,434
0,88,2,2,10,45.0,302
0,53,1,1,8,45.0,-503
0,88,1,1,10,25.0,598
0,36,2,0,8,25.0,598
0,74,2,2,6,30.0,-615
0,94,2,2,7,50.0,-698
0,37,2,0,8,30.0,620
0,37,2,2,11,50.0,302
0,91,2,0,6,45.0,-302
0,69,1,1,7,45.0,302
0,59,2,0,7,45.0,-302
0,58,2,0,10,50.0,-302
0,95,0,0,4,27.0,698
0,37,2,2,20,20.0,-671
1,73,3,0,7,25.0,22
1,43,2,0,9,14.0,-15
1,56,2,2,4,14.0,46
1,119,1,1,12,22.0,-59
1,27,2,0,12,13.0,-33
1,97,2,2,13,18.0,-36
1,97,2,0,5,27.0,-124
1,76,2,2,8,17.0,-8
1,30,3,2,10,22.0,27
1,32,1,1,10,22.0,64
1,48,2,2,8,25.0,-159
1,35,3,0,10,15.0,-61
1,25,2,0,8,13.0,12
1,53,2,2,9,10.0,-347
1,58,2,2,9,15.0,112
1,62,2,2,6,30.0,-61
1,76,2,2,4,27.0,173
1,16,2,0,4,18.0,445
1,127,2,0,9,32.0,167
1,30,2,2,2,10.0,68
1,73,3,0,7,25.0,35
1,88,2,0,7,27.0,-81
1,52,2,2,10,23.0,57
1,62,3,2,2,17.0,389
1,13,2,2,8,17.0,-369
1,52,2,2,5,30.0,470
1,70,3,2,3,30.0,127
1,52,3,2,8,10.0,-69
1,99,2,0,3,10.0,54
1,39,3,0,3,10.0,1
1,31,2,0,6,10.0,-164
1,130,2,2,3,10.0,-45
1,31,2,0,3,10.0,-81
1,62,2,2,2,10.0,-236
1,30,2,2,3,10.0,18
1,98,0,2,9,10.0,-8
1,116,0,2,9,10.0,68
1,36,2,2,2,10.0,4
1,47,2,0,3,10.0,-114
1,116,2,2,2,10.0,38
1,61,2,0,9,10.0,22
1,32,2,2,5,10.0,-57
1,87,2,0,3,10.0,120
1,109,3,0,2,10.0,369
1,24,2,2,3,10.0,-251
1,87,2,0,4,10.0,-44
1,101,0,0,2,10.0,67
1,103,2,0,3,10.0,-36
1,53,2,0,2,10.0,9
1,88,2,2,9,10.0,-76
1,39,3,0,3,10.0,-51
1,31,2,0,7,10.0,138
1,121,2,0,3,10.0,-28
1,38,2,2,9,10.0,11
1,30,2,2,4,10.0,132
1,100,1,1,6,10.0,-19
1,81,2,0,8,10.0,60
1,101,3,0,10,10.0,-212
1,116,2,2,10,10.0,168
1,30,2,2,2,10.0,-236
1,130,3,2,1,10.0,259
1,105,3,0,5,10.0,101
